,Date,Frame,Movement,Camera_Left Eye Position_x,Camera_Left Eye Position_y,Camera_Left Eye Position_z,Camera_Left Eye Rotation_x,Camera_Left Eye Rotation_y,Camera_Left Eye Rotation_z,Camera_Left Eye Rotation_w,Camera_Right Eye Position_x,Camera_Right Eye Position_y,Camera_Right Eye Position_z,Camera_Right Eye Rotation_x,Camera_Right Eye Rotation_y,Camera_Right Eye Rotation_z,Camera_Right Eye Rotation_w,Camera_Center Eye Position_x,Camera_Center Eye Position_y,Camera_Center Eye Position_z,Camera_Center Eye Rotation_x,Camera_Center Eye Rotation_y,Camera_Center Eye Rotation_z,Camera_Center Eye Rotation_w,Gaze_Left Eye Position_x,Gaze_Left Eye Position_y,Gaze_Left Eye Position_z,Gaze_Left Eye Rotation_x,Gaze_Left Eye Rotation_y,Gaze_Left Eye Rotation_z,Gaze_Left Eye Rotation_w,Gaze_Left Euler Angles_x,Gaze_Left Euler Angles_y,Gaze_Left Euler Angles_z,Gaze_Left Forward Vector_x,Gaze_Left Forward Vector_y,Gaze_Left Forward Vector_z,Gaze_Left Right Vector_x,Gaze_Left Right Vector_y,Gaze_Left Right Vector_z,Gaze_Left Up Vector_x,Gaze_Left Up Vector_y,Gaze_Left Up Vector_z,Gaze_Left Tracking Mode,Gaze_Left Confidence Value,Gaze_Right Eye Position_x,Gaze_Right Eye Position_y,Gaze_Right Eye Position_z,Gaze_Right Eye Rotation_x,Gaze_Right Eye Rotation_y,Gaze_Right Eye Rotation_z,Gaze_Right Eye Rotation_w,Gaze_Right Euler Angles_x,Gaze_Right Euler Angles_y,Gaze_Right Euler Angles_z,Gaze_Right Forward Vector_x,Gaze_Right Forward Vector_y,Gaze_Right Forward Vector_z,Gaze_Right Right Vector_x,Gaze_Right Right Vector_y,Gaze_Right Right Vector_z,Gaze_Right Up Vector_x,Gaze_Right Up Vector_y,Gaze_Right Up Vector_z,Gaze_Right Tracking Mode,Gaze_Right Confidence Value,Ball Position_x,Ball Position_y,Ball Position_z,Ball Rotation_x,Ball Rotation_y,Ball Rotation_z,Ball Rotation_w,Gaze Point_x,Gaze Point_y,Gaze Point_z,Debug_Intersection,Debug_Divergence,Expected Gaze_x,Expected Gaze_y,Expected Gaze_z,Actual Gaze_x,Actual Gaze_y,Actual Gaze_z,Cosine Similarity,Actual Gaze Visual Angle_x,Actual Gaze Visual Angle_y,Expected Gaze Visual Angle_x,Expected Gaze Visual Angle_y,Euclidean Error
0,08/11/2023 17:16:52.203995,0,start,0.46,1.21,-0.04,-0.00301,0.99464,0.10161,0.01899,0.39,1.21,-0.04,-0.00301,0.99464,0.10161,0.01899,0.42,1.21,-0.04,-0.00301,0.99464,0.10161,0.01899,0.46,1.21,-0.04,-0.04286,0.95595,0.22823,0.17952,333.14,158.73,0.0,0.32,0.45,-0.83,-0.93,0.0,-0.36,-0.16,0.89,0.42,TrackingSpace,0.8929688,0.39,1.21,-0.04,-0.04468,0.95458,0.22662,0.18821,333.29,157.69,0.0,0.34,0.45,-0.83,-0.93,0.0,-0.38,-0.17,0.89,0.42,TrackingSpace,0.8036719,0.47,1.46,-1.26,-0.00314,0.99464,0.10162,0.01893,1.5799999999994432,2.7849999999992407,-2.9449999999985996,1.0,0.0,-0.04999999999999999,-0.25,1.22,-1.1549999999994431,-1.5749999999992408,2.9049999999985996,23.67843940156098,-0.37842737802867704,-0.4968108015033709,-0.04096068353431556,-0.20211993414949378,25.669946512417035
1,08/11/2023 17:16:52.218479,1,start,0.46,1.21,-0.04,-0.00273,0.99463,0.10169,0.01923,0.39,1.21,-0.04,-0.00273,0.99463,0.10169,0.01923,0.42,1.21,-0.04,-0.00273,0.99463,0.10169,0.01923,0.46,1.21,-0.04,-0.04286,0.95595,0.22823,0.17952,333.14,158.73,0.0,0.32,0.45,-0.83,-0.93,0.0,-0.36,-0.16,0.89,0.42,TrackingSpace,0.8929688,0.39,1.21,-0.04,-0.04468,0.95458,0.22662,0.18821,333.29,157.69,0.0,0.34,0.45,-0.83,-0.93,0.0,-0.38,-0.17,0.89,0.42,TrackingSpace,0.8036719,0.47,1.46,-1.26,-0.00298,0.99464,0.10161,0.019,1.5799999999994432,2.7849999999992407,-2.9449999999985996,1.0,0.0,-0.04999999999999999,-0.25,1.22,-1.1549999999994431,-1.5749999999992408,2.9049999999985996,23.67843940156098,-0.37842737802867704,-0.4968108015033709,-0.04096068353431556,-0.20211993414949378,25.669946512417035
2,08/11/2023 17:16:52.232877,2,start,0.46,1.21,-0.04,-0.00267,0.99462,0.10176,0.01935,0.39,1.21,-0.04,-0.00267,0.99462,0.10176,0.01935,0.42,1.21,-0.04,-0.00267,0.99462,0.10176,0.01935,0.46,1.21,-0.04,-0.04286,0.95595,0.22823,0.17952,333.14,158.73,0.0,0.32,0.45,-0.83,-0.93,0.0,-0.36,-0.16,0.89,0.42,TrackingSpace,0.8929688,0.39,1.21,-0.04,-0.04468,0.95458,0.22662,0.18821,333.29,157.69,0.0,0.34,0.45,-0.83,-0.93,0.0,-0.38,-0.17,0.89,0.42,TrackingSpace,0.8036719,0.47,1.46,-1.26,-0.00272,0.99463,0.1017,0.01924,1.5799999999994432,2.7849999999992407,-2.9449999999985996,1.0,0.0,-0.04999999999999999,-0.25,1.22,-1.1549999999994431,-1.5749999999992408,2.9049999999985996,23.67843940156098,-0.37842737802867704,-0.4968108015033709,-0.04096068353431556,-0.20211993414949378,25.669946512417035
3,08/11/2023 17:16:52.246845,3,start,0.46,1.21,-0.04,-0.00276,0.99462,0.1017,0.01949,0.39,1.21,-0.04,-0.00276,0.99462,0.1017,0.01949,0.42,1.21,-0.04,-0.00276,0.99462,0.1017,0.01949,0.46,1.21,-0.04,-0.04196,0.95699,0.22468,0.17871,333.58,158.84,0.0,0.32,0.45,-0.84,-0.93,0.0,-0.36,-0.16,0.9,0.42,TrackingSpace,0.8929688,0.39,1.21,-0.04,-0.04342,0.95588,0.2234,0.18577,333.69,158.0,0.0,0.34,0.44,-0.83,-0.93,0.0,-0.37,-0.17,0.9,0.41,TrackingSpace,0.8036719,0.47,1.46,-1.26,-0.00267,0.99462,0.10174,0.01935,1.3310671926248854,2.432187217445421,-2.3332300327988094,1.0,0.0,-0.04999999999999999,-0.25,1.22,-0.9060671926248853,-1.2221872174454211,2.2932300327988093,23.370494567750473,-0.3762796437538139,-0.4896623240895912,-0.04096068353431556,-0.20211993414949378,25.308878035381834
4,08/11/2023 17:16:52.260790,4,start,0.46,1.21,-0.04,-0.00323,0.99465,0.1014,0.01957,0.39,1.21,-0.04,-0.00323,0.99465,0.1014,0.01957,0.42,1.21,-0.04,-0.00323,0.99465,0.1014,0.01957,0.46,1.21,-0.04,-0.04196,0.95699,0.22468,0.17871,333.58,158.84,0.0,0.32,0.45,-0.84,-0.93,0.0,-0.36,-0.16,0.9,0.42,TrackingSpace,0.8929688,0.39,1.21,-0.04,-0.04342,0.95588,0.2234,0.18577,333.69,158.0,0.0,0.34,0.44,-0.83,-0.93,0.0,-0.37,-0.17,0.9,0.41,TrackingSpace,0.8036719,0.47,1.46,-1.26,-0.00279,0.99462,0.10168,0.01949,1.3310671926248854,2.432187217445421,-2.3332300327988094,1.0,0.0,-0.04999999999999999,-0.25,1.22,-0.9060671926248853,-1.2221872174454211,2.2932300327988093,23.370494567750473,-0.3762796437538139,-0.4896623240895912,-0.04096068353431556,-0.20211993414949378,25.308878035381834
5,08/11/2023 17:16:52.275309,5,start,0.46,1.21,-0.04,-0.0034,0.99467,0.10115,0.01969,0.39,1.21,-0.04,-0.0034,0.99467,0.10115,0.01969,0.42,1.21,-0.04,-0.0034,0.99467,0.10115,0.01969,0.46,1.21,-0.04,-0.04211,0.95688,0.22443,0.17953,333.6,158.75,0.0,0.32,0.44,-0.83,-0.93,0.0,-0.36,-0.16,0.9,0.41,TrackingSpace,0.8929688,0.39,1.21,-0.04,-0.04347,0.95585,0.22323,0.18611,333.71,157.96,0.0,0.34,0.44,-0.83,-0.93,0.0,-0.38,-0.17,0.9,0.41,TrackingSpace,0.8036719,0.47,1.46,-1.26,-0.00323,0.99465,0.1014,0.01957,1.5799999999998449,2.749999999999793,-2.9449999999996095,1.0,0.0,-0.04999999999999999,-0.25,1.22,-1.1549999999998448,-1.539999999999793,2.9049999999996095,23.37890401254616,-0.37842737802867704,-0.4874526351858761,-0.04096068353431556,-0.20211993414949378,25.32049016456859
6,08/11/2023 17:16:52.289440,6,start,0.46,1.21,-0.04,-0.00343,0.9947,0.10081,0.0199,0.39,1.21,-0.04,-0.00343,0.9947,0.10081,0.0199,0.42,1.21,-0.04,-0.00343,0.9947,0.10081,0.0199,0.46,1.21,-0.04,-0.04211,0.95688,0.22443,0.17953,333.6,158.75,0.0,0.32,0.44,-0.83,-0.93,0.0,-0.36,-0.16,0.9,0.41,TrackingSpace,0.8929688,0.39,1.21,-0.04,-0.04347,0.95585,0.22323,0.18611,333.71,157.96,0.0,0.34,0.44,-0.83,-0.93,0.0,-0.38,-0.17,0.9,0.41,TrackingSpace,0.8036719,0.47,1.46,-1.26,-0.00339,0.99467,0.10113,0.01969,1.5799999999998449,2.749999999999793,-2.9449999999996095,1.0,0.0,-0.04999999999999999,-0.25,1.22,-1.1549999999998448,-1.539999999999793,2.9049999999996095,23.37890401254616,-0.37842737802867704,-0.4874526351858761,-0.04096068353431556,-0.20211993414949378,25.32049016456859
7,08/11/2023 17:16:52.303355,7,start,0.46,1.21,-0.04,-0.00351,0.99471,0.1007,0.02012,0.39,1.21,-0.04,-0.00351,0.99471,0.1007,0.02012,0.42,1.21,-0.04,-0.00351,0.99471,0.1007,0.02012,0.46,1.21,-0.04,-0.04257,0.9562,0.22811,0.17843,333.17,158.86,0.0,0.32,0.45,-0.83,-0.93,0.0,-0.36,-0.16,0.89,0.42,TrackingSpace,0.8929688,0.39,1.21,-0.04,-0.04438,0.95484,0.22652,0.18707,333.31,157.83,0.0,0.34,0.45,-0.83,-0.93,0.0,-0.38,-0.17,0.89,0.42,TrackingSpace,0.8036719,0.47,1.46,-1.26,-0.00342,0.9947,0.10081,0.01991,1.5799999999994432,2.7849999999992407,-2.9449999999985996,1.0,0.0,-0.04999999999999999,-0.25,1.22,-1.1549999999994431,-1.5749999999992408,2.9049999999985996,23.67843940156098,-0.37842737802867704,-0.4968108015033709,-0.04096068353431556,-0.20211993414949378,25.669946512417035
8,08/11/2023 17:16:52.317743,8,start,0.46,1.21,-0.04,-0.00354,0.99472,0.10054,0.02028,0.39,1.21,-0.04,-0.00354,0.99472,0.10054,0.02028,0.42,1.21,-0.04,-0.00354,0.99472,0.10054,0.02028,0.46,1.21,-0.04,-0.04257,0.9562,0.22811,0.17843,333.17,158.86,0.0,0.32,0.45,-0.83,-0.93,0.0,-0.36,-0.16,0.89,0.42,TrackingSpace,0.8929688,0.39,1.21,-0.04,-0.04438,0.95484,0.22652,0.18707,333.31,157.83,0.0,0.34,0.45,-0.83,-0.93,0.0,-0.38,-0.17,0.89,0.42,TrackingSpace,0.8036719,0.47,1.46,-1.26,-0.00351,0.99471,0.1007,0.02012,1.5799999999994432,2.7849999999992407,-2.9449999999985996,1.0,0.0,-0.04999999999999999,-0.25,1.22,-1.1549999999994431,-1.5749999999992408,2.9049999999985996,23.67843940156098,-0.37842737802867704,-0.4968108015033709,-0.04096068353431556,-0.20211993414949378,25.669946512417035
9,08/11/2023 17:16:52.332032,9,start,0.46,1.21,-0.04,-0.00368,0.99473,0.10038,0.02039,0.39,1.21,-0.04,-0.00368,0.99473,0.10038,0.02039,0.42,1.21,-0.04,-0.00368,0.99473,0.10038,0.02039,0.46,1.21,-0.04,-0.04257,0.9562,0.22811,0.17843,333.17,158.86,0.0,0.32,0.45,-0.83,-0.93,0.0,-0.36,-0.16,0.89,0.42,TrackingSpace,0.8929688,0.39,1.21,-0.04,-0.04438,0.95484,0.22652,0.18707,333.31,157.83,0.0,0.34,0.45,-0.83,-0.93,0.0,-0.38,-0.17,0.89,0.42,TrackingSpace,0.8036719,0.47,1.46,-1.26,-0.00356,0.99472,0.10054,0.02027,1.5799999999994432,2.7849999999992407,-2.9449999999985996,1.0,0.0,-0.04999999999999999,-0.25,1.22,-1.1549999999994431,-1.5749999999992408,2.9049999999985996,23.67843940156098,-0.37842737802867704,-0.4968108015033709,-0.04096068353431556,-0.20211993414949378,25.669946512417035
